Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Boleto pagado,511,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,"Tercera edad, pensionados y jubilados",52,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Profesores,169,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Estudiantes nivel básico,378,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Entrada dominical,"2,833",Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,2,Boleto pagado,199,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Profesores,165,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Estudiantes nivel básico,220,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Entrada dominical,"2,158",Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Boleto pagado,86,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Estudiantes nivel superior,500,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Boleto pagado,335,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,"Tercera edad, pensionados y jubilados",40,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,3,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,4,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,5,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,6,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,7,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,8,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,9,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,10,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Entrada sin costo,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,11,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Estudiantes nivel básico,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Entrada dominical,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Boleto pagado,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Estudiantes nivel superior,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Boleto pagado,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Exposiciones temporales con costo adicional,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Trabajadores INAH,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,"Tercera edad, pensionados y jubilados",0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Exposiciones temporales con costo adicional,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Entrada sin costo,0,Extranjeros
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Profesores,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Discapacitados,0,Nacional
Michoacán,3120121,Z.A.,Z.A. de Tzintzuntzan con museo de sitio,2020,12,Entrada sin costo,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Estudiantes nivel superior,42,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Boleto pagado,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Exposiciones temporales con costo adicional,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Trabajadores INAH,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,"Tercera edad, pensionados y jubilados",0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Exposiciones temporales con costo adicional,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Entrada sin costo,10,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Profesores,5,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Discapacitados,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Entrada sin costo,19,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Estudiantes nivel básico,18,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Entrada dominical,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,1,Boleto pagado,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Profesores,1,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Discapacitados,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Entrada sin costo,29,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Estudiantes nivel básico,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Entrada dominical,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Boleto pagado,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Estudiantes nivel superior,4,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Boleto pagado,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Exposiciones temporales con costo adicional,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Trabajadores INAH,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,"Tercera edad, pensionados y jubilados",0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Exposiciones temporales con costo adicional,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,2,Entrada sin costo,2,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Estudiantes nivel básico,232,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Entrada dominical,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Boleto pagado,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Estudiantes nivel superior,96,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Boleto pagado,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Exposiciones temporales con costo adicional,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Trabajadores INAH,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,"Tercera edad, pensionados y jubilados",0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Exposiciones temporales con costo adicional,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Entrada sin costo,2,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Profesores,27,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Discapacitados,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,3,Entrada sin costo,14,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Profesores,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Discapacitados,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Entrada sin costo,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Estudiantes nivel básico,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Entrada dominical,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Boleto pagado,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Estudiantes nivel superior,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Boleto pagado,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Exposiciones temporales con costo adicional,0,Extranjeros
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Trabajadores INAH,0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,"Tercera edad, pensionados y jubilados",0,Nacional
Morelos,2402700,M.- M.H,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,2020,4,Exposiciones temporales con costo adicional,0,Nacional
